131,0,6600,95450,112630,1,1,23,0,0,122.81558408,0,12,36.773458722
132,0,6700,55113,56486,1,2,4,0,0,84.417030462,0,17,23.642853829
133,1,6700,60301,70543,1,3,5,0,0,195.78086332,0,19,32.397593406
134,0,6700,49367,59609,1,2,6,0,0,99.303700784,0,17,25.231366380999997
135,0,6700,58741,68225,0,3,9,0,3,173.57441630000002,1,31,23.587013228000004
136,1,6700,27510,42495,0,2,2,0,2,171.52648922,3,27,41.428597508
137,0,6700,69773,83014,1,2,0,1,0,263.17343429,0,5,37.70699649
138,0,6700,51855,58084,1,1,21,0,0,193.75474567,0,19,19.549571698
139,0,6700,29662,36195,1,1,1,0,0,112.13708066,1,30,38.52863281
140,0,6700,66587,70710,0,3,9,1,0,43.923382631,1,24,39.738576265
141,0,6700,54161,59714,1,1,20,0,0,209.20630035,0,20,20.203517707
142,0,6700,134616,155034,1,3,13,1,0,215.42240638,0,19,19.493871984000002
143,0,6800,136951,160306,1,3,11,0,0,219.73567340000002,1,18,20.885093499
144,0,6800,138691,160063,1,3,12,0,0,208.42084303,0,19,19.33336736
145,0,6800,139578,154602,1,3,12,0,0,201.96083432,0,18,22.325828788000003
146,0,6800,57439,74816,1,0,2,0,2,126.30323511,0,22,27.118653527
147,0,6800,76074,88178,1,2,22,0,0,341.46505556,0,46,27.523246143
148,0,6800,56155,57912,1,1,21,0,0,206.30632134,0,20,21.798513082
149,0,6800,71666,99913,1,2,0,0,1,196.46499893,0,31,35.761604731
150,0,6800,75964,88754,0,0,19,0,1,298.70048215,0,23,39.107501643
151,0,6900,75880,113612,0,1,1,0,0,230.80558812,1,38,17.965883444
152,0,6900,70717,87466,1,2,2,0,0,112.58906066,0,15,41.428089899
153,0,6900,53776,51952,1,2,5,0,0,87.90011833700001,0,17,22.286997476999996
154,1,6900,53328,58088,0,4,2,0,0,101.53190790000001,0,21,35.764058362
155,1,6900,57257,63752,0,2,10,2,0,138.23477796,0,22,38.372460882
156,0,6900,97662,110046,1,1,24,0,0,111.12339734,0,11,37.253150854
157,0,6900,49932,66042,1,1,20,0,0,204.48458275,0,19,21.855494126
158,0,7000,74795,99149,1,2,1,0,1,175.57144277,0,32,34.449664673
159,0,7000,78284,98214,1,2,0,0,1,171.83838617,0,31,36.247963031
160,0,7000,58128,93740,1,3,5,0,0,213.36302767,2,24,34.475301929000004
161,0,7000,81335,81018,1,2,22,0,0,341.61057605,1,47,27.767299768
162,0,7000,52287,87972,1,3,7,0,0,211.28441317,1,24,33.461402248
163,0,7000,46238,66842,0,1,4,0,0,90.38040908299999,3,11,36.30952679
164,0,7000,64255,68389,1,2,4,0,0,80.152430908,2,19,40.561860543
165,0,7000,129959,161301,1,3,11,0,0,209.98629953,0,18,21.917952264
166,0,7000,58114,93391,1,3,6,0,0,200.07775507,1,24,31.736511785999998
167,0,7000,16047,67750,1,1,21,0,0,315.32145267,0,12,38.693655801999995
168,0,7100,98490,114457,1,1,23,0,0,116.10008714,0,11,35.601894251
169,0,7100,25896,33580,0,2,1,0,0,29.856365166,9,7,28.271474159
170,0,7100,120176,180104,0,2,8,0,0,221.60732419,0,18,32.674358966999996
171,0,7100,58639,72412,0,3,14,0,0,120.03346455,0,20,43.678746661000005
172,0,7100,57863,70969,0,2,0,0,0,65.872044812,7,21,26.829490190999998
173,0,7100,64850,76985,1,2,0,0,0,108.21718977,0,7,36.337557557
174,0,7100,53273,54378,1,2,5,0,0,84.837249966,0,17,22.861199646
175,0,7200,62329,78007,0,3,8,0,0,55.35880309,1,23,0.0
176,0,7200,57912,84806,1,2,15,0,0,241.51424984,0,35,35.062675655
177,0,7200,98691,115750,1,1,22,0,0,118.00014232,0,11,37.72035861
178,0,7200,79946,113807,0,1,1,0,0,238.45882498,0,37,18.617288691
179,1,7200,15637,39660,1,5,6,0,1,354.23976343,3,42,33.624133446
180,0,7200,71667,117325,0,1,0,0,1,241.05607809,1,38,18.510551331
181,0,7200,22832,31666,0,2,0,0,0,38.003266851,9,7,28.295681116999997
182,0,7300,55456,86766,1,3,6,0,0,240.05677145,2,23,31.724698502
183,0,7300,60973,79443,1,2,14,0,0,239.62029765,1,36,36.727136357
184,0,7300,139348,205981,0,3,1,0,0,60.424760757,2,22,36.812290634
185,0,7400,32832,50798,0,2,10,0,0,221.33842080000002,1,31,36.009421486
186,0,7400,138033,163162,1,3,11,0,0,224.84704249,0,19,21.057574023
187,0,7400,88288,119677,1,3,5,0,0,194.37214004,1,27,26.646083641
188,0,7400,73985,114849,0,1,0,0,0,238.58630343,1,38,18.421369855
189,0,7400,51974,59323,1,2,4,0,0,83.34671188,0,18,23.397634628000002
190,0,7400,56596,72861,1,0,3,0,1,141.96214925,0,23,28.300245637
191,1,7400,71576,89068,0,4,0,0,0,94.78223069399999,0,17,42.803421995
192,0,7400,65032,83184,1,2,15,0,0,230.42025592,1,35,35.415112916
193,0,7400,82412,91326,0,0,19,0,1,316.94708254,1,24,37.908750185
194,0,7500,47518,60252,0,2,16,0,3,220.62498387,0,37,26.711536473000002
195,0,7500,63573,80601,1,2,4,0,0,111.43518985,0,14,41.773446616
196,1,7500,32070,36811,0,2,1,1,0,228.03600011,0,6,30.162214113
197,0,7500,72097,69408,1,4,4,1,0,155.39196223,1,23,41.600983364
198,0,7500,84479,104571,0,3,23,0,0,47.832851338000005,3,14,33.075010372
199,0,7500,88056,104794,0,3,25,0,0,56.750113136,2,14,30.538906969
200,0,7500,11358,36892,0,2,5,0,0,286.9228238,0,11,23.06292573
201,1,7500,12115,35910,1,1,13,3,6,234.90075082,0,24,24.662276673
202,0,7500,67778,83368,0,3,15,0,0,227.29208976,0,17,24.091770363000002
203,0,7500,60192,76475,0,3,8,0,0,60.503625209,2,24,39.280512379
204,0,7500,57213,92458,1,1,28,0,0,243.15711917,1,16,23.992353351
205,0,7600,133475,203936,0,3,1,0,0,87.452870081,2,23,37.005967843
206,0,7600,48829,62357,0,1,3,0,1,92.94135781600001,2,12,35.672273609
207,0,7600,58622,77726,1,2,15,0,0,249.63376067,2,36,34.882066439
208,0,7600,80900,99525,0,3,2,0,0,135.64019635,0,26,34.777089425
209,0,7700,32243,36369,1,3,12,0,0,180.41578673,0,13,21.72081838
210,0,7700,53377,86018,1,2,16,0,0,187.19401123,0,28,24.217658483
211,0,7700,70451,81862,0,4,3,0,0,141.26867109,0,31,31.68194302
212,0,7700,20887,26958,0,2,0,0,0,17.460749903,10,6,30.233504741999997
213,0,7700,76056,83643,1,2,22,0,0,353.19562851,0,47,28.544528866999997
214,0,7700,51045,91068,1,2,20,0,0,179.24093557,0,28,27.23109397
215,0,7800,58399,65945,0,2,1,0,1,106.63134156,2,18,37.02476444
216,0,7800,58364,66688,0,2,3,0,2,114.51215796,3,18,37.929273869
217,0,7800,64503,85608,1,2,12,0,0,235.4853772,0,35,34.423248846999996
218,0,7800,69662,80498,1,2,4,0,0,100.42833098,0,14,42.807341953000005
219,0,7800,45391,61743,0,2,12,0,0,105.08759384,0,22,36.70541274
220,0,7800,38506,50309,0,2,11,0,0,231.0011955,0,32,35.906115846
221,0,7800,55394,63567,0,2,23,0,0,262.01435765,2,29,38.983938486
222,0,7800,53243,95065,1,3,7,0,0,220.80244426,2,24,31.827626823000003
223,1,7900,67222,75189,1,2,4,0,0,95.676872691,0,23,36.97971203
224,0,7900,44690,45841,0,1,10,0,0,185.62159231,0,22,32.285724089
225,0,7900,40827,55757,0,2,14,0,0,87.603462439,0,11,31.850563903
226,0,7900,77221,95316,0,3,4,0,0,116.30949336,0,25,35.429796579
227,1,7900,55383,70020,0,2,12,2,0,80.778941503,10,8,44.858977323999994
228,0,7900,78532,122952,1,1,29,0,0,332.64504738,1,37,35.311552628
229,0,7900,41935,53543,0,1,8,0,0,203.54460997,1,22,31.491686795
230,0,8000,49232,61221,0,2,23,0,0,258.19457767,3,29,41.246612634
231,0,8000,61565,87624,0,3,14,0,0,203.99713640000002,0,17,23.562565006999996
232,0,8000,82547,105361,0,3,24,0,0,52.59326412,2,13,32.160922592
233,0,8000,70546,81272,0,4,4,0,0,119.06692204,0,31,33.361586300999996
234,1,8000,49685,81020,1,2,2,0,3,129.3624659,0,15,47.000975215
235,1,8000,32100,36739,1,2,4,0,0,79.458845053,2,8,31.276715679000002
236,0,8000,47154,65458,0,1,2,0,0,99.993789825,3,12,38.873711304000004
237,1,8000,92487,113947,0,2,8,0,3,151.81738872,0,19,26.457524449
238,0,8000,84282,121045,1,1,28,0,0,330.17485564,1,37,35.362686394
239,0,8000,57361,71167,1,0,2,0,1,130.76703495,0,22,29.381985445
240,0,8000,58006,94930,1,3,4,0,0,223.20298954,2,24,30.913395837
241,0,8100,48781,50434,1,2,5,0,0,75.635047684,0,18,24.545192136999997
242,0,8100,84822,123854,1,1,31,0,0,340.7444307,2,38,36.205114552
243,0,8100,53863,74705,0,2,0,0,0,66.29457039100001,8,21,26.046469421999998
244,0,8100,78977,91995,0,0,19,0,0,296.74709479,1,23,38.820940293
245,0,8100,81322,97823,0,3,3,0,0,118.46850599,0,25,32.716777590999996
246,0,8100,46380,58745,1,2,7,0,0,78.360087635,0,18,22.375341167
247,1,8100,19772,39431,0,2,0,0,1,82.335287775,1,12,20.342467722000002
248,0,8100,69047,82113,0,4,3,0,0,121.41114886,0,30,35.073918357
249,0,8100,26886,36527,1,3,12,0,0,188.41982641,0,13,24.865567185
250,1,8100,28523,39816,0,2,5,0,0,130.64393328,0,16,37.393526416
251,0,8100,28187,32584,0,2,0,1,0,27.048834711999998,10,7,29.287956831
252,0,8100,50373,65865,0,1,5,0,0,99.59816994799999,2,11,38.910150834
253,0,8200,10909,37286,0,2,3,0,0,268.25460165,0,12,22.232952814
254,0,8200,62603,86782,0,3,15,0,0,219.56581251,0,18,24.63662135
255,0,8200,117314,132770,0,5,4,0,1,176.33454149,0,19,34.55205243
256,0,8200,64006,80409,1,2,15,0,0,235.36324945,0,36,35.636720346
257,0,8200,72986,87621,0,1,14,0,1,86.545727017,0,9,24.697430423
258,0,8200,51730,59025,0,2,16,0,3,220.81329019,0,37,24.380092654000002
259,0,8200,58536,66546,0,2,1,0,2,118.39735837,2,17,34.71164955
260,0,8200,68013,77008,0,3,8,0,0,49.146922298,1,23,40.792589704
261,0,8200,76268,89166,1,2,23,0,0,341.8553472,1,46,29.869576644000002
262,0,8200,120837,176244,0,2,8,0,0,196.72416054,0,20,34.745743151999996
263,0,8200,61821,64832,1,2,5,0,0,123.28602489,0,34,35.875343986
264,0,8200,66254,74994,0,3,7,0,0,60.384862516999995,1,24,39.72610514
265,0,8200,67489,80145,1,2,2,0,0,104.39650664,0,7,36.912310875
266,1,8200,87979,94854,1,3,10,0,0,108.47902378,3,19,41.270682597
267,0,8200,80989,105080,0,0,1,0,0,81.354795297,1,24,38.4757705
268,0,8200,135929,200275,0,3,0,0,0,69.617174882,1,23,37.805432649000004
269,0,8200,48515,59240,0,2,17,0,4,214.14450966,0,36,27.459144234
270,0,8200,13392,34254,0,2,3,0,0,267.91864156,0,11,21.929990488
271,0,8300,61213,65798,1,2,6,0,0,86.296515758,2,20,41.426872232
272,0,8300,41481,50448,1,0,20,0,1,230.84886345,1,18,35.88829101
273,0,8300,14601,66143,1,1,24,0,0,320.23488221,1,12,40.015070568
274,0,8300,51783,57839,0,2,3,0,0,96.17667314399999,0,20,36.210351331999995
275,0,8300,67715,86945,0,3,14,0,0,221.47492481,0,17,25.194297211
276,0,8300,45842,50006,0,2,16,0,0,90.653070126,0,12,31.360821945999998
277,0,8300,101150,115215,1,1,23,0,0,130.25632943,0,12,36.50599948
278,0,8300,67839,76502,0,3,9,0,0,58.560174005,3,24,38.974293529
279,0,8300,35343,51986,0,2,10,0,0,242.81896695,1,31,37.966606016
280,0,8300,54039,89301,1,2,18,0,0,173.19132242,0,28,26.266815752
281,0,8300,71922,117151,0,1,2,0,0,246.93475819,1,37,18.156826624
282,0,8400,75912,95329,0,0,18,0,1,294.16422462,0,24,38.641804544
283,0,8400,39677,54707,0,1,10,0,0,203.24296532,1,23,31.217709755
284,0,8400,53841,64284,0,2,15,0,3,206.35456436,0,36,26.054853711999996
285,0,8400,82597,83858,1,2,25,0,0,350.56813617,1,47,28.91075714
286,0,8400,17479,66894,1,1,23,0,0,326.34280468,1,13,40.588576066
287,0,8400,62989,76718,1,0,3,0,2,131.47138261,0,22,29.200400339
288,0,8400,43589,49950,0,1,9,0,0,202.70454037,0,23,33.592318942
289,0,8400,62583,77481,0,1,6,0,0,98.67270508899999,2,15,26.308380329000002
290,0,8400,77144,91532,0,0,19,0,1,311.75718243,1,24,40.912736994
291,0,8400,60995,78444,1,0,4,0,1,123.7385166,0,23,26.932707601
292,0,8400,30146,39326,1,3,11,0,0,183.09274953,0,12,23.097201883
293,0,8400,35240,54314,0,1,8,0,0,210.58001479,1,22,32.571867291
294,0,8400,57103,78079,0,2,0,0,0,56.30976479,8,21,23.521188257
295,0,8400,78089,90660,0,0,9,0,0,118.63539467,0,22,27.09304112
296,1,8400,48032,95213,1,1,5,1,4,326.67959049,0,30,38.191681736
297,0,8400,57694,70782,1,2,4,0,0,125.71032467,0,34,37.622785545
298,1,8400,37256,45956,0,2,1,0,0,214.44322999999997,1,6,31.24524851
299,0,8500,73752,87931,0,0,21,1,1,291.62037844,0,24,39.003140628000004
300,0,8500,41210,45175,0,1,9,0,0,209.49409472,1,22,29.96408198
301,0,8500,64665,72376,1,2,4,0,0,70.934880772,3,20,40.309041225
302,0,8500,50031,57276,0,1,0,0,0,171.21281473,0,21,35.158702571
303,0,8500,61607,81126,1,2,16,0,0,222.21119026,1,35,34.729698093
304,0,8500,49266,64461,0,2,22,0,0,264.40802314,3,29,37.976757922
305,0,8500,50569,60940,0,0,6,0,0,189.94689772,0,22,29.202476735
306,0,8500,78346,82226,1,2,22,0,0,320.34954262,1,47,30.199399523
307,0,8500,47777,78979,1,2,18,0,0,202.95427654,1,16,34.828647504
308,0,8500,53459,62678,0,0,13,0,0,116.86344909,0,18,30.05290208
309,0,8500,77954,82965,1,2,25,0,0,350.7763043,1,46,28.584515556
310,0,8500,20959,62956,1,1,20,0,0,315.70739138,1,13,41.077590656999995
311,0,8500,58327,75044,1,0,2,0,2,123.36535633,0,22,28.111813831
312,0,8500,79484,87893,0,2,1,0,0,123.61880309,1,10,35.759083851999996
313,0,8500,73208,88588,0,0,10,0,0,114.55258227,0,23,30.082488980999997
314,0,8600,38646,54073,0,2,14,0,0,89.555852767,0,11,32.530256646
315,0,8600,42380,60733,0,0,3,0,0,199.29314197,0,22,28.434342078
316,1,8600,36933,42289,0,0,4,0,0,100.61642113,2,26,38.436490085
317,0,8600,78579,93697,0,2,0,0,0,115.19332144,1,10,33.837202699
318,0,8600,58846,72733,0,3,14,0,0,233.17160046,3,32,39.775087851
319,0,8600,57727,70828,1,2,5,0,0,87.845310974,3,19,41.75352499
320,0,8600,22960,80874,1,3,20,0,0,238.70268339,0,11,25.887319896999998
321,0,8600,75464,84263,1,2,21,0,0,352.65827116,0,47,28.196714905
322,0,8600,42226,50386,1,0,21,1,0,223.32646239,0,17,34.927866116
323,0,8600,45960,57473,0,0,4,0,0,189.76806013,0,22,26.754411554
324,0,8600,76703,100862,1,2,0,0,1,174.55712019,0,31,34.386230664
325,1,8600,44992,66403,0,2,8,0,0,172.55155504,1,27,43.875610821
326,0,8600,14762,66271,1,1,25,0,0,318.14927755,1,13,42.276634205
327,0,8600,66366,75957,0,3,8,0,0,72.916721072,2,25,39.660408739
328,0,8600,124810,176581,0,2,8,0,0,213.30288482,1,19,32.876458514
329,0,8700,46489,63573,0,0,4,0,0,196.24907,1,21,28.787922854
330,0,8700,57254,86883,1,2,16,0,0,172.16656274,0,28,25.043436746999998
331,0,8700,54283,58563,0,1,3,0,1,91.446465165,3,11,38.590366936
332,0,8700,58007,73069,0,3,14,0,0,240.43728186,3,31,37.897480893
333,0,8700,54768,87268,1,2,18,0,0,187.58057031,0,28,26.367134136999997
334,0,8700,60237,69891,0,2,3,0,0,321.2748292,0,9,32.280313622
335,0,8700,77377,97070,0,0,3,0,0,68.854877174,2,24,38.217725784
336,0,8700,30716,84778,1,3,19,0,0,219.08523561,0,10,23.808894154
337,0,8700,78817,115527,0,1,1,0,0,221.55154133,1,37,16.378412952999998
338,1,8700,57141,70244,1,2,8,0,0,106.85542816,0,19,31.891314261999998
339,0,8700,79062,98038,0,3,4,0,0,139.26403364,0,26,33.578035539
340,0,8700,43759,50070,1,0,19,1,1,218.9062534,0,17,34.058146801999996
341,0,8700,93759,119459,1,1,24,0,0,138.09123004,1,12,38.729710894
342,0,8700,62400,81315,0,1,6,0,0,98.028870439,2,14,26.620897734
343,0,8700,77930,80164,1,2,20,0,0,350.52840986,1,47,29.6623601
344,0,8700,58060,65605,0,2,23,0,0,259.6838134,3,29,39.829999465
345,0,8700,51033,58513,0,1,2,0,0,181.86975149999998,0,20,37.879278335
346,0,8700,68186,82518,1,2,1,0,0,105.10225507,0,7,36.44893885
347,0,8700,76510,108130,0,1,2,0,0,252.84392821,1,37,17.414859614
348,0,8800,51740,60852,0,2,23,0,0,277.58958861,3,29,39.885483805999996
349,0,8800,135899,202788,0,3,1,0,0,53.767621524,1,23,35.932025066
350,0,8800,26607,39710,1,1,0,0,0,104.69282515,1,30,38.326728213
351,0,8800,78953,93018,0,0,7,0,0,110.72312997,0,22,28.289429173000002
352,1,8800,33395,51057,0,1,2,0,0,80.822479691,1,20,16.883031014
